"","id","date","elevation_m_asl","site_id","aspect","species","plant_id","fire","traits","value"
"1236","FDF3034","12/9/2023",2400,3,"west","HF",3,1,"total_tuber_dry_mass_g",NA
"1237","FDF3034","12/9/2023",2400,3,"west","HF",3,1,"reproductive_height_cm",22
"1238","FDF3034","12/9/2023",2400,3,"west","HF",3,1,"vegetative_height_cm",15
"1239","FDF3034","12/9/2023",2400,3,"west","HF",3,1,"no_leaf",5
"1240","FDF3034","12/9/2023",2400,3,"west","HF",3,1,"total_leaf_wet_mass_g",0.852
"1241","FDF3034","12/9/2023",2400,3,"west","HF",3,1,"total_leaf_dry_mass_g",0.17765
"1242","FDF3034","12/9/2023",2400,3,"west","HF",3,1,"total_leaf_area_cm2",26.82
"1243","FDF3034","12/9/2023",2400,3,"west","HF",3,1,"SLA",150.9710104
"1244","FDF3034","12/9/2023",2400,3,"west","HF",3,1,"leaf_thickness_mm",0.395333333
"1245","FDF3034","12/9/2023",2400,3,"west","HF",3,1,"LDMC",208.5093897
"1246","FDF3034","12/9/2023",2400,3,"west","HF",3,1,"belowground_biomass_g",9.4
"1247","FDF3034","12/9/2023",2400,3,"west","HF",3,1,"aboveground_biomass_g",8.92
"1248","FDF3034","12/9/2023",2400,3,"west","HF",3,1,"ABG_BGB",0.94893617
"1249","FDJ1565","12/9/2023",2400,3,"west","HF",2,1,"root_depth_cm",10
"1250","FDJ1565","12/9/2023",2400,3,"west","HF",2,1,"no_root_scan",5
"1251","FDJ1565","12/9/2023",2400,3,"west","HF",2,1,"total_root_wet_mass_g",0.2574
"1252","FDJ1565","12/9/2023",2400,3,"west","HF",2,1,"total_root_dry_mass_g",0.10309
"1253","FDJ1565","12/9/2023",2400,3,"west","HF",2,1,"total_root_length_mm",2471.003003
"1254","FDJ1565","12/9/2023",2400,3,"west","HF",2,1,"total_root_volume_mm3",271.691198
"1255","FDJ1565","12/9/2023",2400,3,"west","HF",2,1,"RD",0.326106
"1256","FDJ1565","12/9/2023",2400,3,"west","HF",2,1,"BI",0.374342
"1257","FDJ1565","12/9/2023",2400,3,"west","HF",2,1,"SRL",23.9693763
"1258","FDJ1565","12/9/2023",2400,3,"west","HF",2,1,"RTD",0.37943813
"1259","FDJ1565","12/9/2023",2400,3,"west","HF",2,1,"RDMC",400.5050505
"1260","FDJ1565","12/9/2023",2400,3,"west","HF",2,1,"no_tuber_scan",NA
"1261","FDJ1565","12/9/2023",2400,3,"west","HF",2,1,"total_tuber_wet_mass_g",NA
"1262","FDJ1565","12/9/2023",2400,3,"west","HF",2,1,"total_tuber_dry_mass_g",NA
"1263","FDJ1565","12/9/2023",2400,3,"west","HF",2,1,"reproductive_height_cm",35.3
"1264","FDJ1565","12/9/2023",2400,3,"west","HF",2,1,"vegetative_height_cm",13.3
"1265","FDJ1565","12/9/2023",2400,3,"west","HF",2,1,"no_leaf",5
"1266","FDJ1565","12/9/2023",2400,3,"west","HF",2,1,"total_leaf_wet_mass_g",0.8073
"1267","FDJ1565","12/9/2023",2400,3,"west","HF",2,1,"total_leaf_dry_mass_g",0.12571
"1268","FDJ1565","12/9/2023",2400,3,"west","HF",2,1,"total_leaf_area_cm2",26.855
"1269","FDJ1565","12/9/2023",2400,3,"west","HF",2,1,"SLA",213.6266009
"1270","FDJ1565","12/9/2023",2400,3,"west","HF",2,1,"leaf_thickness_mm",0.336666667
"1271","FDJ1565","12/9/2023",2400,3,"west","HF",2,1,"LDMC",155.7165862
"1272","FDJ1565","12/9/2023",2400,3,"west","HF",2,1,"belowground_biomass_g",26.24
"1273","FDJ1565","12/9/2023",2400,3,"west","HF",2,1,"aboveground_biomass_g",18.27
"1274","FDJ1565","12/9/2023",2400,3,"west","HF",2,1,"ABG_BGB",0.696265244
"1275","FDN1018","12/9/2023",2400,3,"west","HF",1,1,"root_depth_cm",13
"1276","FDN1018","12/9/2023",2400,3,"west","HF",1,1,"no_root_scan",4
"1277","FDN1018","12/9/2023",2400,3,"west","HF",1,1,"total_root_wet_mass_g",0.1848
"1278","FDN1018","12/9/2023",2400,3,"west","HF",1,1,"total_root_dry_mass_g",0.06653
"1279","FDN1018","12/9/2023",2400,3,"west","HF",1,1,"total_root_length_mm",1398.335213
"1280","FDN1018","12/9/2023",2400,3,"west","HF",1,1,"total_root_volume_mm3",204.599001
"1281","FDN1018","12/9/2023",2400,3,"west","HF",1,1,"RD",0.35809
"1282","FDN1018","12/9/2023",2400,3,"west","HF",1,1,"BI",0.396185
"1283","FDN1018","12/9/2023",2400,3,"west","HF",1,1,"SRL",21.01811533
"1284","FDN1018","12/9/2023",2400,3,"west","HF",1,1,"RTD",0.325172653
"1285","FDN1018","12/9/2023",2400,3,"west","HF",1,1,"RDMC",360.0108225
"1286","FDN1018","12/9/2023",2400,3,"west","HF",1,1,"no_tuber_scan",NA
"1287","FDN1018","12/9/2023",2400,3,"west","HF",1,1,"total_tuber_wet_mass_g",NA
"1288","FDN1018","12/9/2023",2400,3,"west","HF",1,1,"total_tuber_dry_mass_g",NA
"1289","FDN1018","12/9/2023",2400,3,"west","HF",1,1,"reproductive_height_cm",28.6
"1290","FDN1018","12/9/2023",2400,3,"west","HF",1,1,"vegetative_height_cm",13.5
"1291","FDN1018","12/9/2023",2400,3,"west","HF",1,1,"no_leaf",5
"1292","FDN1018","12/9/2023",2400,3,"west","HF",1,1,"total_leaf_wet_mass_g",0.6985
"1293","FDN1018","12/9/2023",2400,3,"west","HF",1,1,"total_leaf_dry_mass_g",0.15285
"1294","FDN1018","12/9/2023",2400,3,"west","HF",1,1,"total_leaf_area_cm2",21.979
"1295","FDN1018","12/9/2023",2400,3,"west","HF",1,1,"SLA",143.7945698
"1296","FDN1018","12/9/2023",2400,3,"west","HF",1,1,"leaf_thickness_mm",0.345
"1297","FDN1018","12/9/2023",2400,3,"west","HF",1,1,"LDMC",218.8260558
"1298","FDN1018","12/9/2023",2400,3,"west","HF",1,1,"belowground_biomass_g",15.24
"1299","FDN1018","12/9/2023",2400,3,"west","HF",1,1,"aboveground_biomass_g",62.17
"1300","FDN1018","12/9/2023",2400,3,"west","HF",1,1,"ABG_BGB",4.079396325
"1301","FDR6843","12/9/2023",2400,3,"west","TT",5,1,"root_depth_cm",19.6
"1302","FDR6843","12/9/2023",2400,3,"west","TT",5,1,"no_root_scan",5
"1303","FDR6843","12/9/2023",2400,3,"west","TT",5,1,"total_root_wet_mass_g",0.0381
"1304","FDR6843","12/9/2023",2400,3,"west","TT",5,1,"total_root_dry_mass_g",0.01659
"1305","FDR6843","12/9/2023",2400,3,"west","TT",5,1,"total_root_length_mm",1321.921252
"1306","FDR6843","12/9/2023",2400,3,"west","TT",5,1,"total_root_volume_mm3",85.149809
"1307","FDR6843","12/9/2023",2400,3,"west","TT",5,1,"RD",0.260498
"1308","FDR6843","12/9/2023",2400,3,"west","TT",5,1,"BI",0.389584
"1309","FDR6843","12/9/2023",2400,3,"west","TT",5,1,"SRL",79.68181145
"1310","FDR6843","12/9/2023",2400,3,"west","TT",5,1,"RTD",0.194833085
"1311","FDR6843","12/9/2023",2400,3,"west","TT",5,1,"RDMC",435.4330709
"1312","FDR6843","12/9/2023",2400,3,"west","TT",5,1,"no_tuber_scan",NA
"1313","FDR6843","12/9/2023",2400,3,"west","TT",5,1,"total_tuber_wet_mass_g",NA
"1314","FDR6843","12/9/2023",2400,3,"west","TT",5,1,"total_tuber_dry_mass_g",NA
"1315","FDR6843","12/9/2023",2400,3,"west","TT",5,1,"reproductive_height_cm",23.9
"1316","FDR6843","12/9/2023",2400,3,"west","TT",5,1,"vegetative_height_cm",20.1
"1317","FDR6843","12/9/2023",2400,3,"west","TT",5,1,"no_leaf",5
"1318","FDR6843","12/9/2023",2400,3,"west","TT",5,1,"total_leaf_wet_mass_g",0.2408
"1319","FDR6843","12/9/2023",2400,3,"west","TT",5,1,"total_leaf_dry_mass_g",0.0898
"1320","FDR6843","12/9/2023",2400,3,"west","TT",5,1,"total_leaf_area_cm2",19.969
"1321","FDR6843","12/9/2023",2400,3,"west","TT",5,1,"SLA",222.3719376
"1322","FDR6843","12/9/2023",2400,3,"west","TT",5,1,"leaf_thickness_mm",0.185
"1323","FDR6843","12/9/2023",2400,3,"west","TT",5,1,"LDMC",372.923588
"1324","FDR6843","12/9/2023",2400,3,"west","TT",5,1,"belowground_biomass_g",10.9
"1325","FDR6843","12/9/2023",2400,3,"west","TT",5,1,"aboveground_biomass_g",2.35
"1326","FDR6843","12/9/2023",2400,3,"west","TT",5,1,"ABG_BGB",0.21559633
"1327","FDV4335","12/9/2023",2400,3,"west","TT",4,1,"root_depth_cm",21.6
"1328","FDV4335","12/9/2023",2400,3,"west","TT",4,1,"no_root_scan",4
"1329","FDV4335","12/9/2023",2400,3,"west","TT",4,1,"total_root_wet_mass_g",0.0436
"1330","FDV4335","12/9/2023",2400,3,"west","TT",4,1,"total_root_dry_mass_g",0.01805
"1331","FDV4335","12/9/2023",2400,3,"west","TT",4,1,"total_root_length_mm",1325.862079
"1332","FDV4335","12/9/2023",2400,3,"west","TT",4,1,"total_root_volume_mm3",79.482784
"1333","FDV4335","12/9/2023",2400,3,"west","TT",4,1,"RD",0.252789
"1334","FDV4335","12/9/2023",2400,3,"west","TT",4,1,"BI",0.367308
"1335","FDV4335","12/9/2023",2400,3,"west","TT",4,1,"SRL",73.45496283
"1336","FDV4335","12/9/2023",2400,3,"west","TT",4,1,"RTD",0.227093203
"1337","FDV4335","12/9/2023",2400,3,"west","TT",4,1,"RDMC",413.9908257
"1338","FDV4335","12/9/2023",2400,3,"west","TT",4,1,"no_tuber_scan",NA
"1339","FDV4335","12/9/2023",2400,3,"west","TT",4,1,"total_tuber_wet_mass_g",NA
"1340","FDV4335","12/9/2023",2400,3,"west","TT",4,1,"total_tuber_dry_mass_g",NA
"1341","FDV4335","12/9/2023",2400,3,"west","TT",4,1,"reproductive_height_cm",24.6
"1342","FDV4335","12/9/2023",2400,3,"west","TT",4,1,"vegetative_height_cm",13.2
"1343","FDV4335","12/9/2023",2400,3,"west","TT",4,1,"no_leaf",5
"1344","FDV4335","12/9/2023",2400,3,"west","TT",4,1,"total_leaf_wet_mass_g",0.1258
"1345","FDV4335","12/9/2023",2400,3,"west","TT",4,1,"total_leaf_dry_mass_g",0.04521
"1346","FDV4335","12/9/2023",2400,3,"west","TT",4,1,"total_leaf_area_cm2",11.387
"1347","FDV4335","12/9/2023",2400,3,"west","TT",4,1,"SLA",251.8690555
"1348","FDV4335","12/9/2023",2400,3,"west","TT",4,1,"leaf_thickness_mm",0.127
"1349","FDV4335","12/9/2023",2400,3,"west","TT",4,1,"LDMC",359.3799682
"1350","FDV4335","12/9/2023",2400,3,"west","TT",4,1,"belowground_biomass_g",22.5
"1351","FDV4335","12/9/2023",2400,3,"west","TT",4,1,"aboveground_biomass_g",3.47
"1352","FDV4335","12/9/2023",2400,3,"west","TT",4,1,"ABG_BGB",0.154222222
"1353","FDY4037","12/9/2023",2400,3,"west","HPA",5,1,"root_depth_cm",8
"1354","FDY4037","12/9/2023",2400,3,"west","HPA",5,1,"no_root_scan",3
"1355","FDY4037","12/9/2023",2400,3,"west","HPA",5,1,"total_root_wet_mass_g",0.0172
"1356","FDY4037","12/9/2023",2400,3,"west","HPA",5,1,"total_root_dry_mass_g",0.00573
"1357","FDY4037","12/9/2023",2400,3,"west","HPA",5,1,"total_root_length_mm",529.354592
"1358","FDY4037","12/9/2023",2400,3,"west","HPA",5,1,"total_root_volume_mm3",28.417527
"1359","FDY4037","12/9/2023",2400,3,"west","HPA",5,1,"RD",0.239963
"1360","FDY4037","12/9/2023",2400,3,"west","HPA",5,1,"BI",0.408044
"1361","FDY4037","12/9/2023",2400,3,"west","HPA",5,1,"SRL",92.38300035
"1362","FDY4037","12/9/2023",2400,3,"west","HPA",5,1,"RTD",0.201636124
"1363","FDY4037","12/9/2023",2400,3,"west","HPA",5,1,"RDMC",333.1395349
"1364","FDY4037","12/9/2023",2400,3,"west","HPA",5,1,"no_tuber_scan",5
"1365","FDY4037","12/9/2023",2400,3,"west","HPA",5,1,"total_tuber_wet_mass_g",0.2983
"1366","FDY4037","12/9/2023",2400,3,"west","HPA",5,1,"total_tuber_dry_mass_g",0.06399
"1367","FDY4037","12/9/2023",2400,3,"west","HPA",5,1,"reproductive_height_cm",28.8
"1368","FDY4037","12/9/2023",2400,3,"west","HPA",5,1,"vegetative_height_cm",5.3
"1369","FDY4037","12/9/2023",2400,3,"west","HPA",5,1,"no_leaf",1
"1370","FDY4037","12/9/2023",2400,3,"west","HPA",5,1,"total_leaf_wet_mass_g",0.8981
"1371","FDY4037","12/9/2023",2400,3,"west","HPA",5,1,"total_leaf_dry_mass_g",0.17296
"1372","FDY4037","12/9/2023",2400,3,"west","HPA",5,1,"total_leaf_area_cm2",14.956
"1373","FDY4037","12/9/2023",2400,3,"west","HPA",5,1,"SLA",86.47086031
"1374","FDY4037","12/9/2023",2400,3,"west","HPA",5,1,"leaf_thickness_mm",0.891666667
"1375","FDY4037","12/9/2023",2400,3,"west","HPA",5,1,"LDMC",192.5843447
"1376","FDY4037","12/9/2023",2400,3,"west","HPA",5,1,"belowground_biomass_g",4.28
"1377","FDY4037","12/9/2023",2400,3,"west","HPA",5,1,"aboveground_biomass_g",1.54
"1378","FDY4037","12/9/2023",2400,3,"west","HPA",5,1,"ABG_BGB",0.359813084
"1379","FDZ1151","12/9/2023",2400,3,"west","TT",3,1,"root_depth_cm",21.5
"1380","FDZ1151","12/9/2023",2400,3,"west","TT",3,1,"no_root_scan",5
"1381","FDZ1151","12/9/2023",2400,3,"west","TT",3,1,"total_root_wet_mass_g",0.0314
"1382","FDZ1151","12/9/2023",2400,3,"west","TT",3,1,"total_root_dry_mass_g",0.013
"1383","FDZ1151","12/9/2023",2400,3,"west","TT",3,1,"total_root_length_mm",1140.441533
"1384","FDZ1151","12/9/2023",2400,3,"west","TT",3,1,"total_root_volume_mm3",63.558866
"1385","FDZ1151","12/9/2023",2400,3,"west","TT",3,1,"RD",0.246726
"1386","FDZ1151","12/9/2023",2400,3,"west","TT",3,1,"BI",0.416505
"1387","FDZ1151","12/9/2023",2400,3,"west","TT",3,1,"SRL",87.72627177
"1388","FDZ1151","12/9/2023",2400,3,"west","TT",3,1,"RTD",0.204534801
"1389","FDZ1151","12/9/2023",2400,3,"west","TT",3,1,"RDMC",414.0127389
"1390","FDZ1151","12/9/2023",2400,3,"west","TT",3,1,"no_tuber_scan",NA
"1391","FDZ1151","12/9/2023",2400,3,"west","TT",3,1,"total_tuber_wet_mass_g",NA
"1392","FDZ1151","12/9/2023",2400,3,"west","TT",3,1,"total_tuber_dry_mass_g",NA
"1393","FDZ1151","12/9/2023",2400,3,"west","TT",3,1,"reproductive_height_cm",37.6
"1394","FDZ1151","12/9/2023",2400,3,"west","TT",3,1,"vegetative_height_cm",19.5
"1395","FDZ1151","12/9/2023",2400,3,"west","TT",3,1,"no_leaf",5
"1396","FDZ1151","12/9/2023",2400,3,"west","TT",3,1,"total_leaf_wet_mass_g",0.2419
"1397","FDZ1151","12/9/2023",2400,3,"west","TT",3,1,"total_leaf_dry_mass_g",0.08581
"1398","FDZ1151","12/9/2023",2400,3,"west","TT",3,1,"total_leaf_area_cm2",12.063
"1399","FDZ1151","12/9/2023",2400,3,"west","TT",3,1,"SLA",140.5780212
"1400","FDZ1151","12/9/2023",2400,3,"west","TT",3,1,"leaf_thickness_mm",0.276666667
"1401","FDZ1151","12/9/2023",2400,3,"west","TT",3,1,"LDMC",354.7333609
"1402","FDZ1151","12/9/2023",2400,3,"west","TT",3,1,"belowground_biomass_g",23.82
"1403","FDZ1151","12/9/2023",2400,3,"west","TT",3,1,"aboveground_biomass_g",3.18
"1404","FDZ1151","12/9/2023",2400,3,"west","TT",3,1,"ABG_BGB",0.133501259
"1405","FEC6189","12/9/2023",2400,3,"west","EC",4,1,"root_depth_cm",12.5
"1406","FEC6189","12/9/2023",2400,3,"west","EC",4,1,"no_root_scan",5
"1407","FEC6189","12/9/2023",2400,3,"west","EC",4,1,"total_root_wet_mass_g",0.028
"1408","FEC6189","12/9/2023",2400,3,"west","EC",4,1,"total_root_dry_mass_g",0.00904
"1409","FEC6189","12/9/2023",2400,3,"west","EC",4,1,"total_root_length_mm",949.475283
"1410","FEC6189","12/9/2023",2400,3,"west","EC",4,1,"total_root_volume_mm3",50.716781
"1411","FEC6189","12/9/2023",2400,3,"west","EC",4,1,"RD",0.237315
"1412","FEC6189","12/9/2023",2400,3,"west","EC",4,1,"BI",0.351773
"1413","FEC6189","12/9/2023",2400,3,"west","EC",4,1,"SRL",105.0304517
"1414","FEC6189","12/9/2023",2400,3,"west","EC",4,1,"RTD",0.178244751
"1415","FEC6189","12/9/2023",2400,3,"west","EC",4,1,"RDMC",322.8571429
"1416","FEC6189","12/9/2023",2400,3,"west","EC",4,1,"no_tuber_scan",NA
"1417","FEC6189","12/9/2023",2400,3,"west","EC",4,1,"total_tuber_wet_mass_g",NA
"1418","FEC6189","12/9/2023",2400,3,"west","EC",4,1,"total_tuber_dry_mass_g",NA
"1419","FEC6189","12/9/2023",2400,3,"west","EC",4,1,"reproductive_height_cm",20.8
"1420","FEC6189","12/9/2023",2400,3,"west","EC",4,1,"vegetative_height_cm",11.6
"1421","FEC6189","12/9/2023",2400,3,"west","EC",4,1,"no_leaf",5
"1422","FEC6189","12/9/2023",2400,3,"west","EC",4,1,"total_leaf_wet_mass_g",0.1414
"1423","FEC6189","12/9/2023",2400,3,"west","EC",4,1,"total_leaf_dry_mass_g",0.04062
"1424","FEC6189","12/9/2023",2400,3,"west","EC",4,1,"total_leaf_area_cm2",7.398
"1425","FEC6189","12/9/2023",2400,3,"west","EC",4,1,"SLA",182.127031
"1426","FEC6189","12/9/2023",2400,3,"west","EC",4,1,"leaf_thickness_mm",0.212666667
"1427","FEC6189","12/9/2023",2400,3,"west","EC",4,1,"LDMC",287.2701556
"1428","FEC6189","12/9/2023",2400,3,"west","EC",4,1,"belowground_biomass_g",7.95
"1429","FEC6189","12/9/2023",2400,3,"west","EC",4,1,"aboveground_biomass_g",0.93
"1430","FEC6189","12/9/2023",2400,3,"west","EC",4,1,"ABG_BGB",0.116981132
"1431","FED1194","12/9/2023",2400,3,"west","TT",2,0,"root_depth_cm",16.5
"1432","FED1194","12/9/2023",2400,3,"west","TT",2,0,"no_root_scan",4
"1433","FED1194","12/9/2023",2400,3,"west","TT",2,0,"total_root_wet_mass_g",0.0288
"1434","FED1194","12/9/2023",2400,3,"west","TT",2,0,"total_root_dry_mass_g",0.01425
"1435","FED1194","12/9/2023",2400,3,"west","TT",2,0,"total_root_length_mm",536.457227
"1436","FED1194","12/9/2023",2400,3,"west","TT",2,0,"total_root_volume_mm3",44.263995
"1437","FED1194","12/9/2023",2400,3,"west","TT",2,0,"RD",0.292776
"1438","FED1194","12/9/2023",2400,3,"west","TT",2,0,"BI",0.443651
"1439","FED1194","12/9/2023",2400,3,"west","TT",2,0,"SRL",37.64612119
"1440","FED1194","12/9/2023",2400,3,"west","TT",2,0,"RTD",0.32193208
"1441","FED1194","12/9/2023",2400,3,"west","TT",2,0,"RDMC",494.7916667
"1442","FED1194","12/9/2023",2400,3,"west","TT",2,0,"no_tuber_scan",NA
"1443","FED1194","12/9/2023",2400,3,"west","TT",2,0,"total_tuber_wet_mass_g",NA
"1444","FED1194","12/9/2023",2400,3,"west","TT",2,0,"total_tuber_dry_mass_g",NA
"1445","FED1194","12/9/2023",2400,3,"west","TT",2,0,"reproductive_height_cm",28.5
"1446","FED1194","12/9/2023",2400,3,"west","TT",2,0,"vegetative_height_cm",16
"1447","FED1194","12/9/2023",2400,3,"west","TT",2,0,"no_leaf",5
"1448","FED1194","12/9/2023",2400,3,"west","TT",2,0,"total_leaf_wet_mass_g",0.174
"1449","FED1194","12/9/2023",2400,3,"west","TT",2,0,"total_leaf_dry_mass_g",0.06445
"1450","FED1194","12/9/2023",2400,3,"west","TT",2,0,"total_leaf_area_cm2",17.111
"1451","FED1194","12/9/2023",2400,3,"west","TT",2,0,"SLA",265.4926299
"1452","FED1194","12/9/2023",2400,3,"west","TT",2,0,"leaf_thickness_mm",0.13
"1453","FED1194","12/9/2023",2400,3,"west","TT",2,0,"LDMC",370.4022989
"1454","FED1194","12/9/2023",2400,3,"west","TT",2,0,"belowground_biomass_g",2.23
"1455","FED1194","12/9/2023",2400,3,"west","TT",2,0,"aboveground_biomass_g",2.61
"1456","FED1194","12/9/2023",2400,3,"west","TT",2,0,"ABG_BGB",1.170403587
"1457","FEG8108","12/9/2023",2400,3,"west","SG",5,0,"root_depth_cm",10
"1458","FEG8108","12/9/2023",2400,3,"west","SG",5,0,"no_root_scan",4
"1459","FEG8108","12/9/2023",2400,3,"west","SG",5,0,"total_root_wet_mass_g",0.0266
"1460","FEG8108","12/9/2023",2400,3,"west","SG",5,0,"total_root_dry_mass_g",0.00948
"1461","FEG8108","12/9/2023",2400,3,"west","SG",5,0,"total_root_length_mm",802.913315
"1462","FEG8108","12/9/2023",2400,3,"west","SG",5,0,"total_root_volume_mm3",46.825722
"1463","FEG8108","12/9/2023",2400,3,"west","SG",5,0,"RD",0.251685
"1464","FEG8108","12/9/2023",2400,3,"west","SG",5,0,"BI",0.404776
"1465","FEG8108","12/9/2023",2400,3,"west","SG",5,0,"SRL",84.69549736
"1466","FEG8108","12/9/2023",2400,3,"west","SG",5,0,"RTD",0.202452831
"1467","FEG8108","12/9/2023",2400,3,"west","SG",5,0,"RDMC",356.3909774
"1468","FEG8108","12/9/2023",2400,3,"west","SG",5,0,"no_tuber_scan",5
"1469","FEG8108","12/9/2023",2400,3,"west","SG",5,0,"total_tuber_wet_mass_g",0.242
"1470","FEG8108","12/9/2023",2400,3,"west","SG",5,0,"total_tuber_dry_mass_g",0.08927
"1471","FEG8108","12/9/2023",2400,3,"west","SG",5,0,"reproductive_height_cm",42.2
"1472","FEG8108","12/9/2023",2400,3,"west","SG",5,0,"vegetative_height_cm",21.3
"1473","FEG8108","12/9/2023",2400,3,"west","SG",5,0,"no_leaf",1
"1474","FEG8108","12/9/2023",2400,3,"west","SG",5,0,"total_leaf_wet_mass_g",1.018
"1475","FEG8108","12/9/2023",2400,3,"west","SG",5,0,"total_leaf_dry_mass_g",0.16146
"1476","FEG8108","12/9/2023",2400,3,"west","SG",5,0,"total_leaf_area_cm2",17.96
"1477","FEG8108","12/9/2023",2400,3,"west","SG",5,0,"SLA",111.2349808
"1478","FEG8108","12/9/2023",2400,3,"west","SG",5,0,"leaf_thickness_mm",0.603
"1479","FEG8108","12/9/2023",2400,3,"west","SG",5,0,"LDMC",158.6051081
"1480","FEG8108","12/9/2023",2400,3,"west","SG",5,0,"belowground_biomass_g",1.53
"1481","FEG8108","12/9/2023",2400,3,"west","SG",5,0,"aboveground_biomass_g",0.98
"1482","FEG8108","12/9/2023",2400,3,"west","SG",5,0,"ABG_BGB",0.640522876
"1483","FEH0081","12/9/2023",2400,3,"west","TT",1,0,"root_depth_cm",19
"1484","FEH0081","12/9/2023",2400,3,"west","TT",1,0,"no_root_scan",5
"1485","FEH0081","12/9/2023",2400,3,"west","TT",1,0,"total_root_wet_mass_g",0.0237
"1486","FEH0081","12/9/2023",2400,3,"west","TT",1,0,"total_root_dry_mass_g",0.0102
"1487","FEH0081","12/9/2023",2400,3,"west","TT",1,0,"total_root_length_mm",857.687413
"1488","FEH0081","12/9/2023",2400,3,"west","TT",1,0,"total_root_volume_mm3",64.205967
"1489","FEH0081","12/9/2023",2400,3,"west","TT",1,0,"RD",0.272998
"1490","FEH0081","12/9/2023",2400,3,"west","TT",1,0,"BI",0.458209
"1491","FEH0081","12/9/2023",2400,3,"west","TT",1,0,"SRL",84.08700127
"1492","FEH0081","12/9/2023",2400,3,"west","TT",1,0,"RTD",0.158863739
"1493","FEH0081","12/9/2023",2400,3,"west","TT",1,0,"RDMC",430.3797468
"1494","FEH0081","12/9/2023",2400,3,"west","TT",1,0,"no_tuber_scan",NA
"1495","FEH0081","12/9/2023",2400,3,"west","TT",1,0,"total_tuber_wet_mass_g",NA
"1496","FEH0081","12/9/2023",2400,3,"west","TT",1,0,"total_tuber_dry_mass_g",NA
"1497","FEH0081","12/9/2023",2400,3,"west","TT",1,0,"reproductive_height_cm",31
"1498","FEH0081","12/9/2023",2400,3,"west","TT",1,0,"vegetative_height_cm",18.9
"1499","FEH0081","12/9/2023",2400,3,"west","TT",1,0,"no_leaf",5
"1500","FEH0081","12/9/2023",2400,3,"west","TT",1,0,"total_leaf_wet_mass_g",0.234
"1501","FEH0081","12/9/2023",2400,3,"west","TT",1,0,"total_leaf_dry_mass_g",0.07888
"1502","FEH0081","12/9/2023",2400,3,"west","TT",1,0,"total_leaf_area_cm2",14.873
"1503","FEH0081","12/9/2023",2400,3,"west","TT",1,0,"SLA",188.5522312
"1504","FEH0081","12/9/2023",2400,3,"west","TT",1,0,"leaf_thickness_mm",0.142
"1505","FEH0081","12/9/2023",2400,3,"west","TT",1,0,"LDMC",337.0940171
"1506","FEH0081","12/9/2023",2400,3,"west","TT",1,0,"belowground_biomass_g",4.93
"1507","FEH0081","12/9/2023",2400,3,"west","TT",1,0,"aboveground_biomass_g",5.26
"1508","FEH0081","12/9/2023",2400,3,"west","TT",1,0,"ABG_BGB",1.06693712
"1509","FEK5954","12/9/2023",2400,3,"west","HPA",2,1,"root_depth_cm",10
"1510","FEK5954","12/9/2023",2400,3,"west","HPA",2,1,"no_root_scan",1
"1511","FEK5954","12/9/2023",2400,3,"west","HPA",2,1,"total_root_wet_mass_g",0.0053
"1512","FEK5954","12/9/2023",2400,3,"west","HPA",2,1,"total_root_dry_mass_g",0.0029
"1513","FEK5954","12/9/2023",2400,3,"west","HPA",2,1,"total_root_length_mm",67.909679
"1514","FEK5954","12/9/2023",2400,3,"west","HPA",2,1,"total_root_volume_mm3",2.590919
"1515","FEK5954","12/9/2023",2400,3,"west","HPA",2,1,"RD",0.215222
"1516","FEK5954","12/9/2023",2400,3,"west","HPA",2,1,"BI",0.16198
"1517","FEK5954","12/9/2023",2400,3,"west","HPA",2,1,"SRL",23.41713069
"1518","FEK5954","12/9/2023",2400,3,"west","HPA",2,1,"RTD",1.119293965
"1519","FEK5954","12/9/2023",2400,3,"west","HPA",2,1,"RDMC",547.1698113
"1520","FEK5954","12/9/2023",2400,3,"west","HPA",2,1,"no_tuber_scan",5
"1521","FEK5954","12/9/2023",2400,3,"west","HPA",2,1,"total_tuber_wet_mass_g",0.5651
"1522","FEK5954","12/9/2023",2400,3,"west","HPA",2,1,"total_tuber_dry_mass_g",0.11125
"1523","FEK5954","12/9/2023",2400,3,"west","HPA",2,1,"reproductive_height_cm",32.4
"1524","FEK5954","12/9/2023",2400,3,"west","HPA",2,1,"vegetative_height_cm",9
"1525","FEK5954","12/9/2023",2400,3,"west","HPA",2,1,"no_leaf",1
"1526","FEK5954","12/9/2023",2400,3,"west","HPA",2,1,"total_leaf_wet_mass_g",0.9391
"1527","FEK5954","12/9/2023",2400,3,"west","HPA",2,1,"total_leaf_dry_mass_g",0.16845
"1528","FEK5954","12/9/2023",2400,3,"west","HPA",2,1,"total_leaf_area_cm2",17.014
"1529","FEK5954","12/9/2023",2400,3,"west","HPA",2,1,"SLA",101.0032651
"1530","FEK5954","12/9/2023",2400,3,"west","HPA",2,1,"leaf_thickness_mm",0.961
"1531","FEK5954","12/9/2023",2400,3,"west","HPA",2,1,"LDMC",179.3738686
"1532","FEK5954","12/9/2023",2400,3,"west","HPA",2,1,"belowground_biomass_g",0.86
"1533","FEK5954","12/9/2023",2400,3,"west","HPA",2,1,"aboveground_biomass_g",0.75
"1534","FEK5954","12/9/2023",2400,3,"west","HPA",2,1,"ABG_BGB",0.872093023
