id,date,aspect,site_id,elevation_m_asl,plant_id,species,traits,value,unit
FDB8375,12/08/2023,west,4,2600,1,Harpochloa falx,rtd,0.15182476008106435,g cm-3
FDB8375,12/08/2023,west,4,2600,1,Harpochloa falx,rdmc,448.9082969432314,mg g-1
FDB8375,12/08/2023,west,4,2600,1,Harpochloa falx,tuber_wet_mass,NA,g
FDB8375,12/08/2023,west,4,2600,1,Harpochloa falx,tuber_dry_mass,NA,g
FDB8375,12/08/2023,west,4,2600,1,Harpochloa falx,reproductive_height,23.5,cm
FDB8375,12/08/2023,west,4,2600,1,Harpochloa falx,veg_height,10,cm
FDB8375,12/08/2023,west,4,2600,1,Harpochloa falx,no_leaves,5,NA
FDB8375,12/08/2023,west,4,2600,1,Harpochloa falx,leaf_wet_mass,0.459,g
FDB8375,12/08/2023,west,4,2600,1,Harpochloa falx,leaf_dry_mass,0.10583,g
FDB8375,12/08/2023,west,4,2600,1,Harpochloa falx,leaf_area,11.294,cm2
FDB8375,12/08/2023,west,4,2600,1,Harpochloa falx,sla,106.71832183690826,cm2 g-1
FDB8375,12/08/2023,west,4,2600,1,Harpochloa falx,leaf_thickness,0.3486666666666667,mm
FDB8375,12/08/2023,west,4,2600,1,Harpochloa falx,ldmc,0.2305664488017429,g g-1
FDB8375,12/08/2023,west,4,2600,1,Harpochloa falx,bgb_agb,7.059479553903345,g g-1
FDB8375,12/08/2023,west,4,2600,1,Harpochloa falx,aboveground_biomass,2.69,g
FDB8375,12/08/2023,west,4,2600,1,Harpochloa falx,belowground_biomass,18.99,g
FDF3034,12/09/2023,west,3,2400,3,Harpochloa falx,root_depth,12,cm
FDF3034,12/09/2023,west,3,2400,3,Harpochloa falx,no_root_scan,4,count
FDF3034,12/09/2023,west,3,2400,3,Harpochloa falx,root_wet_mass,0.0372,g
FDF3034,12/09/2023,west,3,2400,3,Harpochloa falx,root_dry_mass,0.0131,g
FDF3034,12/09/2023,west,3,2400,3,Harpochloa falx,total_root_length,651.10214,cm
FDF3034,12/09/2023,west,3,2400,3,Harpochloa falx,total_root_volume,52.992536,mm3
FDF3034,12/09/2023,west,3,2400,3,Harpochloa falx,rd,0.293245,mm
FDF3034,12/09/2023,west,3,2400,3,Harpochloa falx,bi,0.307171,count mm-1
FDF3034,12/09/2023,west,3,2400,3,Harpochloa falx,srl,49.7024534351145,m g-1
FDF3034,12/09/2023,west,3,2400,3,Harpochloa falx,rtd,0.2472046251947633,g cm-3
FDF3034,12/09/2023,west,3,2400,3,Harpochloa falx,rdmc,352.1505376344087,mg g-1
FDF3034,12/09/2023,west,3,2400,3,Harpochloa falx,tuber_wet_mass,NA,g
FDF3034,12/09/2023,west,3,2400,3,Harpochloa falx,tuber_dry_mass,NA,g
FDF3034,12/09/2023,west,3,2400,3,Harpochloa falx,reproductive_height,22,cm
FDF3034,12/09/2023,west,3,2400,3,Harpochloa falx,veg_height,15,cm
FDF3034,12/09/2023,west,3,2400,3,Harpochloa falx,no_leaves,5,NA
FDF3034,12/09/2023,west,3,2400,3,Harpochloa falx,leaf_wet_mass,0.852,g
FDF3034,12/09/2023,west,3,2400,3,Harpochloa falx,leaf_dry_mass,0.17765,g
FDF3034,12/09/2023,west,3,2400,3,Harpochloa falx,leaf_area,26.82,cm2
FDF3034,12/09/2023,west,3,2400,3,Harpochloa falx,sla,150.97101041373486,cm2 g-1
FDF3034,12/09/2023,west,3,2400,3,Harpochloa falx,leaf_thickness,0.3953333333333333,mm
FDF3034,12/09/2023,west,3,2400,3,Harpochloa falx,ldmc,0.2085093896713615,g g-1
FDF3034,12/09/2023,west,3,2400,3,Harpochloa falx,bgb_agb,1.0538116591928253,g g-1
FDF3034,12/09/2023,west,3,2400,3,Harpochloa falx,aboveground_biomass,8.92,g
FDF3034,12/09/2023,west,3,2400,3,Harpochloa falx,belowground_biomass,9.4,g
FDJ1565,12/09/2023,west,3,2400,2,Harpochloa falx,root_depth,10,cm
FDJ1565,12/09/2023,west,3,2400,2,Harpochloa falx,no_root_scan,5,count
FDJ1565,12/09/2023,west,3,2400,2,Harpochloa falx,root_wet_mass,0.2574,g
FDJ1565,12/09/2023,west,3,2400,2,Harpochloa falx,root_dry_mass,0.10309,g
FDJ1565,12/09/2023,west,3,2400,2,Harpochloa falx,total_root_length,2471.003003,cm
FDJ1565,12/09/2023,west,3,2400,2,Harpochloa falx,total_root_volume,271.691198,mm3
FDJ1565,12/09/2023,west,3,2400,2,Harpochloa falx,rd,0.326106,mm
FDJ1565,12/09/2023,west,3,2400,2,Harpochloa falx,bi,0.374342,count mm-1
FDJ1565,12/09/2023,west,3,2400,2,Harpochloa falx,srl,23.96937630226016,m g-1
FDJ1565,12/09/2023,west,3,2400,2,Harpochloa falx,rtd,0.3794381296077174,g cm-3
FDJ1565,12/09/2023,west,3,2400,2,Harpochloa falx,rdmc,400.50505050505046,mg g-1
FDJ1565,12/09/2023,west,3,2400,2,Harpochloa falx,tuber_wet_mass,NA,g
FDJ1565,12/09/2023,west,3,2400,2,Harpochloa falx,tuber_dry_mass,NA,g
FDJ1565,12/09/2023,west,3,2400,2,Harpochloa falx,reproductive_height,35.3,cm
FDJ1565,12/09/2023,west,3,2400,2,Harpochloa falx,veg_height,13.3,cm
FDJ1565,12/09/2023,west,3,2400,2,Harpochloa falx,no_leaves,5,NA
FDJ1565,12/09/2023,west,3,2400,2,Harpochloa falx,leaf_wet_mass,0.8073,g
FDJ1565,12/09/2023,west,3,2400,2,Harpochloa falx,leaf_dry_mass,0.12571,g
FDJ1565,12/09/2023,west,3,2400,2,Harpochloa falx,leaf_area,26.855,cm2
FDJ1565,12/09/2023,west,3,2400,2,Harpochloa falx,sla,213.62660090684912,cm2 g-1
FDJ1565,12/09/2023,west,3,2400,2,Harpochloa falx,leaf_thickness,0.33666666666666667,mm
FDJ1565,12/09/2023,west,3,2400,2,Harpochloa falx,ldmc,0.15571658615136874,g g-1
FDJ1565,12/09/2023,west,3,2400,2,Harpochloa falx,bgb_agb,1.4362342638204706,g g-1
FDJ1565,12/09/2023,west,3,2400,2,Harpochloa falx,aboveground_biomass,18.27,g
FDJ1565,12/09/2023,west,3,2400,2,Harpochloa falx,belowground_biomass,26.24,g
FDN1018,12/09/2023,west,3,2400,1,Harpochloa falx,root_depth,13,cm
FDN1018,12/09/2023,west,3,2400,1,Harpochloa falx,no_root_scan,4,count
FDN1018,12/09/2023,west,3,2400,1,Harpochloa falx,root_wet_mass,0.1848,g
FDN1018,12/09/2023,west,3,2400,1,Harpochloa falx,root_dry_mass,0.06653,g
FDN1018,12/09/2023,west,3,2400,1,Harpochloa falx,total_root_length,1398.335213,cm
FDN1018,12/09/2023,west,3,2400,1,Harpochloa falx,total_root_volume,204.599001,mm3
FDN1018,12/09/2023,west,3,2400,1,Harpochloa falx,rd,0.35809,mm
FDN1018,12/09/2023,west,3,2400,1,Harpochloa falx,bi,0.396185,count mm-1
FDN1018,12/09/2023,west,3,2400,1,Harpochloa falx,srl,21.01811533142943,m g-1
FDN1018,12/09/2023,west,3,2400,1,Harpochloa falx,rtd,0.3251726532134925,g cm-3
FDN1018,12/09/2023,west,3,2400,1,Harpochloa falx,rdmc,360.01082251082255,mg g-1
FDN1018,12/09/2023,west,3,2400,1,Harpochloa falx,tuber_wet_mass,NA,g
FDN1018,12/09/2023,west,3,2400,1,Harpochloa falx,tuber_dry_mass,NA,g
FDN1018,12/09/2023,west,3,2400,1,Harpochloa falx,reproductive_height,28.6,cm
FDN1018,12/09/2023,west,3,2400,1,Harpochloa falx,veg_height,13.5,cm
FDN1018,12/09/2023,west,3,2400,1,Harpochloa falx,no_leaves,5,NA
FDN1018,12/09/2023,west,3,2400,1,Harpochloa falx,leaf_wet_mass,0.6985,g
FDN1018,12/09/2023,west,3,2400,1,Harpochloa falx,leaf_dry_mass,0.15285,g
FDN1018,12/09/2023,west,3,2400,1,Harpochloa falx,leaf_area,21.979,cm2
FDN1018,12/09/2023,west,3,2400,1,Harpochloa falx,sla,143.79456983971212,cm2 g-1
FDN1018,12/09/2023,west,3,2400,1,Harpochloa falx,leaf_thickness,0.34500000000000003,mm
FDN1018,12/09/2023,west,3,2400,1,Harpochloa falx,ldmc,0.21882605583392986,g g-1
FDN1018,12/09/2023,west,3,2400,1,Harpochloa falx,bgb_agb,0.24513430915232426,g g-1
FDN1018,12/09/2023,west,3,2400,1,Harpochloa falx,aboveground_biomass,62.17,g
FDN1018,12/09/2023,west,3,2400,1,Harpochloa falx,belowground_biomass,15.24,g
FDR6843,12/09/2023,west,3,2400,5,Themeda triandra,root_depth,19.6,cm
FDR6843,12/09/2023,west,3,2400,5,Themeda triandra,no_root_scan,5,count
FDR6843,12/09/2023,west,3,2400,5,Themeda triandra,root_wet_mass,0.0381,g
FDR6843,12/09/2023,west,3,2400,5,Themeda triandra,root_dry_mass,0.01659,g
FDR6843,12/09/2023,west,3,2400,5,Themeda triandra,total_root_length,1321.921252,cm
FDR6843,12/09/2023,west,3,2400,5,Themeda triandra,total_root_volume,85.149809,mm3
FDR6843,12/09/2023,west,3,2400,5,Themeda triandra,rd,0.260498,mm
FDR6843,12/09/2023,west,3,2400,5,Themeda triandra,bi,0.389584,count mm-1
FDR6843,12/09/2023,west,3,2400,5,Themeda triandra,srl,79.68181145268234,m g-1
FDR6843,12/09/2023,west,3,2400,5,Themeda triandra,rtd,0.19483308529793647,g cm-3
FDR6843,12/09/2023,west,3,2400,5,Themeda triandra,rdmc,435.4330708661417,mg g-1
FDR6843,12/09/2023,west,3,2400,5,Themeda triandra,tuber_wet_mass,NA,g
FDR6843,12/09/2023,west,3,2400,5,Themeda triandra,tuber_dry_mass,NA,g
FDR6843,12/09/2023,west,3,2400,5,Themeda triandra,reproductive_height,23.9,cm
FDR6843,12/09/2023,west,3,2400,5,Themeda triandra,veg_height,20.1,cm
FDR6843,12/09/2023,west,3,2400,5,Themeda triandra,no_leaves,5,NA
FDR6843,12/09/2023,west,3,2400,5,Themeda triandra,leaf_wet_mass,0.2408,g
FDR6843,12/09/2023,west,3,2400,5,Themeda triandra,leaf_dry_mass,0.0898,g
FDR6843,12/09/2023,west,3,2400,5,Themeda triandra,leaf_area,19.969,cm2
FDR6843,12/09/2023,west,3,2400,5,Themeda triandra,sla,222.37193763919822,cm2 g-1
FDR6843,12/09/2023,west,3,2400,5,Themeda triandra,leaf_thickness,0.185,mm
FDR6843,12/09/2023,west,3,2400,5,Themeda triandra,ldmc,0.37292358803986714,g g-1
FDR6843,12/09/2023,west,3,2400,5,Themeda triandra,bgb_agb,4.638297872340425,g g-1
FDR6843,12/09/2023,west,3,2400,5,Themeda triandra,aboveground_biomass,2.35,g
FDR6843,12/09/2023,west,3,2400,5,Themeda triandra,belowground_biomass,10.9,g
FDV4335,12/09/2023,west,3,2400,4,Themeda triandra,root_depth,21.6,cm
FDV4335,12/09/2023,west,3,2400,4,Themeda triandra,no_root_scan,4,count
FDV4335,12/09/2023,west,3,2400,4,Themeda triandra,root_wet_mass,0.0436,g
FDV4335,12/09/2023,west,3,2400,4,Themeda triandra,root_dry_mass,0.01805,g
FDV4335,12/09/2023,west,3,2400,4,Themeda triandra,total_root_length,1325.862079,cm
FDV4335,12/09/2023,west,3,2400,4,Themeda triandra,total_root_volume,79.482784,mm3
FDV4335,12/09/2023,west,3,2400,4,Themeda triandra,rd,0.252789,mm
FDV4335,12/09/2023,west,3,2400,4,Themeda triandra,bi,0.367308,count mm-1
FDV4335,12/09/2023,west,3,2400,4,Themeda triandra,srl,73.45496282548476,m g-1
FDV4335,12/09/2023,west,3,2400,4,Themeda triandra,rtd,0.22709320297587965,g cm-3
FDV4335,12/09/2023,west,3,2400,4,Themeda triandra,rdmc,413.9908256880734,mg g-1
FDV4335,12/09/2023,west,3,2400,4,Themeda triandra,tuber_wet_mass,NA,g
FDV4335,12/09/2023,west,3,2400,4,Themeda triandra,tuber_dry_mass,NA,g
FDV4335,12/09/2023,west,3,2400,4,Themeda triandra,reproductive_height,24.6,cm
FDV4335,12/09/2023,west,3,2400,4,Themeda triandra,veg_height,13.2,cm
FDV4335,12/09/2023,west,3,2400,4,Themeda triandra,no_leaves,5,NA
FDV4335,12/09/2023,west,3,2400,4,Themeda triandra,leaf_wet_mass,0.1258,g
FDV4335,12/09/2023,west,3,2400,4,Themeda triandra,leaf_dry_mass,0.04521,g
FDV4335,12/09/2023,west,3,2400,4,Themeda triandra,leaf_area,11.387,cm2
FDV4335,12/09/2023,west,3,2400,4,Themeda triandra,sla,251.86905551869057,cm2 g-1
FDV4335,12/09/2023,west,3,2400,4,Themeda triandra,leaf_thickness,0.127,mm
FDV4335,12/09/2023,west,3,2400,4,Themeda triandra,ldmc,0.35937996820349766,g g-1
FDV4335,12/09/2023,west,3,2400,4,Themeda triandra,bgb_agb,6.484149855907781,g g-1
FDV4335,12/09/2023,west,3,2400,4,Themeda triandra,aboveground_biomass,3.47,g
FDV4335,12/09/2023,west,3,2400,4,Themeda triandra,belowground_biomass,22.5,g
FDY4037,12/09/2023,west,3,2400,5,Helichrysum pallidum,root_depth,8,cm
FDY4037,12/09/2023,west,3,2400,5,Helichrysum pallidum,no_root_scan,3,count
FDY4037,12/09/2023,west,3,2400,5,Helichrysum pallidum,root_wet_mass,0.0172,g
FDY4037,12/09/2023,west,3,2400,5,Helichrysum pallidum,root_dry_mass,0.00573,g
FDY4037,12/09/2023,west,3,2400,5,Helichrysum pallidum,total_root_length,529.354592,cm
FDY4037,12/09/2023,west,3,2400,5,Helichrysum pallidum,total_root_volume,28.417527,mm3
FDY4037,12/09/2023,west,3,2400,5,Helichrysum pallidum,rd,0.239963,mm
FDY4037,12/09/2023,west,3,2400,5,Helichrysum pallidum,bi,0.408044,count mm-1
FDY4037,12/09/2023,west,3,2400,5,Helichrysum pallidum,srl,92.38300034904015,m g-1
FDY4037,12/09/2023,west,3,2400,5,Helichrysum pallidum,rtd,0.20163612407230228,g cm-3
FDY4037,12/09/2023,west,3,2400,5,Helichrysum pallidum,rdmc,333.1395348837209,mg g-1
FDY4037,12/09/2023,west,3,2400,5,Helichrysum pallidum,tuber_wet_mass,0.2983,g
FDY4037,12/09/2023,west,3,2400,5,Helichrysum pallidum,tuber_dry_mass,0.06399,g
FDY4037,12/09/2023,west,3,2400,5,Helichrysum pallidum,reproductive_height,28.8,cm
FDY4037,12/09/2023,west,3,2400,5,Helichrysum pallidum,veg_height,5.3,cm
FDY4037,12/09/2023,west,3,2400,5,Helichrysum pallidum,no_leaves,1,NA
FDY4037,12/09/2023,west,3,2400,5,Helichrysum pallidum,leaf_wet_mass,0.8981,g
FDY4037,12/09/2023,west,3,2400,5,Helichrysum pallidum,leaf_dry_mass,0.17296,g
FDY4037,12/09/2023,west,3,2400,5,Helichrysum pallidum,leaf_area,14.956,cm2
FDY4037,12/09/2023,west,3,2400,5,Helichrysum pallidum,sla,86.47086031452359,cm2 g-1
FDY4037,12/09/2023,west,3,2400,5,Helichrysum pallidum,leaf_thickness,0.8916666666666666,mm
FDY4037,12/09/2023,west,3,2400,5,Helichrysum pallidum,ldmc,0.1925843447277586,g g-1
FDY4037,12/09/2023,west,3,2400,5,Helichrysum pallidum,bgb_agb,2.7792207792207795,g g-1
FDY4037,12/09/2023,west,3,2400,5,Helichrysum pallidum,aboveground_biomass,1.54,g
FDY4037,12/09/2023,west,3,2400,5,Helichrysum pallidum,belowground_biomass,4.28,g
FDZ1151,12/09/2023,west,3,2400,3,Themeda triandra,root_depth,21.5,cm
FDZ1151,12/09/2023,west,3,2400,3,Themeda triandra,no_root_scan,5,count
FDZ1151,12/09/2023,west,3,2400,3,Themeda triandra,root_wet_mass,0.0314,g
FDZ1151,12/09/2023,west,3,2400,3,Themeda triandra,root_dry_mass,0.013,g
FDZ1151,12/09/2023,west,3,2400,3,Themeda triandra,total_root_length,1140.441533,cm
FDZ1151,12/09/2023,west,3,2400,3,Themeda triandra,total_root_volume,63.558866,mm3
FDZ1151,12/09/2023,west,3,2400,3,Themeda triandra,rd,0.246726,mm
FDZ1151,12/09/2023,west,3,2400,3,Themeda triandra,bi,0.416505,count mm-1
FDZ1151,12/09/2023,west,3,2400,3,Themeda triandra,srl,87.72627176923076,m g-1
FDZ1151,12/09/2023,west,3,2400,3,Themeda triandra,rtd,0.2045348008568938,g cm-3
FDZ1151,12/09/2023,west,3,2400,3,Themeda triandra,rdmc,414.0127388535032,mg g-1
FDZ1151,12/09/2023,west,3,2400,3,Themeda triandra,tuber_wet_mass,NA,g
FDZ1151,12/09/2023,west,3,2400,3,Themeda triandra,tuber_dry_mass,NA,g
FDZ1151,12/09/2023,west,3,2400,3,Themeda triandra,reproductive_height,37.6,cm
FDZ1151,12/09/2023,west,3,2400,3,Themeda triandra,veg_height,19.5,cm
FDZ1151,12/09/2023,west,3,2400,3,Themeda triandra,no_leaves,5,NA
FDZ1151,12/09/2023,west,3,2400,3,Themeda triandra,leaf_wet_mass,0.2419,g
FDZ1151,12/09/2023,west,3,2400,3,Themeda triandra,leaf_dry_mass,0.08581,g
FDZ1151,12/09/2023,west,3,2400,3,Themeda triandra,leaf_area,12.063,cm2
FDZ1151,12/09/2023,west,3,2400,3,Themeda triandra,sla,140.57802120964925,cm2 g-1
FDZ1151,12/09/2023,west,3,2400,3,Themeda triandra,leaf_thickness,0.27666666666666667,mm
FDZ1151,12/09/2023,west,3,2400,3,Themeda triandra,ldmc,0.35473336089293095,g g-1
FDZ1151,12/09/2023,west,3,2400,3,Themeda triandra,bgb_agb,7.4905660377358485,g g-1
FDZ1151,12/09/2023,west,3,2400,3,Themeda triandra,aboveground_biomass,3.18,g
FDZ1151,12/09/2023,west,3,2400,3,Themeda triandra,belowground_biomass,23.82,g
FEC6189,12/09/2023,west,3,2400,4,Eragrostis capensis,root_depth,12.5,cm
FEC6189,12/09/2023,west,3,2400,4,Eragrostis capensis,no_root_scan,5,count
FEC6189,12/09/2023,west,3,2400,4,Eragrostis capensis,root_wet_mass,0.028,g
FEC6189,12/09/2023,west,3,2400,4,Eragrostis capensis,root_dry_mass,0.00904,g
FEC6189,12/09/2023,west,3,2400,4,Eragrostis capensis,total_root_length,949.475283,cm
FEC6189,12/09/2023,west,3,2400,4,Eragrostis capensis,total_root_volume,50.716781,mm3
FEC6189,12/09/2023,west,3,2400,4,Eragrostis capensis,rd,0.237315,mm
FEC6189,12/09/2023,west,3,2400,4,Eragrostis capensis,bi,0.351773,count mm-1
FEC6189,12/09/2023,west,3,2400,4,Eragrostis capensis,srl,105.03045165929205,m g-1
FEC6189,12/09/2023,west,3,2400,4,Eragrostis capensis,rtd,0.1782447509829143,g cm-3
FEC6189,12/09/2023,west,3,2400,4,Eragrostis capensis,rdmc,322.85714285714283,mg g-1
FEC6189,12/09/2023,west,3,2400,4,Eragrostis capensis,tuber_wet_mass,NA,g
FEC6189,12/09/2023,west,3,2400,4,Eragrostis capensis,tuber_dry_mass,NA,g
FEC6189,12/09/2023,west,3,2400,4,Eragrostis capensis,reproductive_height,20.8,cm
FEC6189,12/09/2023,west,3,2400,4,Eragrostis capensis,veg_height,11.6,cm
FEC6189,12/09/2023,west,3,2400,4,Eragrostis capensis,no_leaves,5,NA
FEC6189,12/09/2023,west,3,2400,4,Eragrostis capensis,leaf_wet_mass,0.1414,g
FEC6189,12/09/2023,west,3,2400,4,Eragrostis capensis,leaf_dry_mass,0.04062,g
FEC6189,12/09/2023,west,3,2400,4,Eragrostis capensis,leaf_area,7.398,cm2
FEC6189,12/09/2023,west,3,2400,4,Eragrostis capensis,sla,182.12703101920235,cm2 g-1
FEC6189,12/09/2023,west,3,2400,4,Eragrostis capensis,leaf_thickness,0.21266666666666667,mm
FEC6189,12/09/2023,west,3,2400,4,Eragrostis capensis,ldmc,0.2872701555869873,g g-1
FEC6189,12/09/2023,west,3,2400,4,Eragrostis capensis,bgb_agb,8.548387096774194,g g-1
FEC6189,12/09/2023,west,3,2400,4,Eragrostis capensis,aboveground_biomass,0.93,g
FEC6189,12/09/2023,west,3,2400,4,Eragrostis capensis,belowground_biomass,7.95,g
FED1194,12/09/2023,west,3,2400,2,Themeda triandra,root_depth,16.5,cm
FED1194,12/09/2023,west,3,2400,2,Themeda triandra,no_root_scan,4,count
FED1194,12/09/2023,west,3,2400,2,Themeda triandra,root_wet_mass,0.0288,g
FED1194,12/09/2023,west,3,2400,2,Themeda triandra,root_dry_mass,0.01425,g
FED1194,12/09/2023,west,3,2400,2,Themeda triandra,total_root_length,536.457227,cm
FED1194,12/09/2023,west,3,2400,2,Themeda triandra,total_root_volume,44.263995,mm3
FED1194,12/09/2023,west,3,2400,2,Themeda triandra,rd,0.292776,mm
FED1194,12/09/2023,west,3,2400,2,Themeda triandra,bi,0.443651,count mm-1
FED1194,12/09/2023,west,3,2400,2,Themeda triandra,srl,37.646121192982456,m g-1
FED1194,12/09/2023,west,3,2400,2,Themeda triandra,rtd,0.3219320804640431,g cm-3
FED1194,12/09/2023,west,3,2400,2,Themeda triandra,rdmc,494.7916666666667,mg g-1
FED1194,12/09/2023,west,3,2400,2,Themeda triandra,tuber_wet_mass,NA,g
FED1194,12/09/2023,west,3,2400,2,Themeda triandra,tuber_dry_mass,NA,g
FED1194,12/09/2023,west,3,2400,2,Themeda triandra,reproductive_height,28.5,cm
FED1194,12/09/2023,west,3,2400,2,Themeda triandra,veg_height,16,cm
FED1194,12/09/2023,west,3,2400,2,Themeda triandra,no_leaves,5,NA
FED1194,12/09/2023,west,3,2400,2,Themeda triandra,leaf_wet_mass,0.174,g
FED1194,12/09/2023,west,3,2400,2,Themeda triandra,leaf_dry_mass,0.06445,g
FED1194,12/09/2023,west,3,2400,2,Themeda triandra,leaf_area,17.111,cm2
FED1194,12/09/2023,west,3,2400,2,Themeda triandra,sla,265.4926299456944,cm2 g-1
FED1194,12/09/2023,west,3,2400,2,Themeda triandra,leaf_thickness,0.13,mm
FED1194,12/09/2023,west,3,2400,2,Themeda triandra,ldmc,0.3704022988505747,g g-1
FED1194,12/09/2023,west,3,2400,2,Themeda triandra,bgb_agb,0.8544061302681992,g g-1
FED1194,12/09/2023,west,3,2400,2,Themeda triandra,aboveground_biomass,2.61,g
FED1194,12/09/2023,west,3,2400,2,Themeda triandra,belowground_biomass,2.23,g
FEG8108,12/09/2023,west,3,2400,5,Senecio glaberrimus,root_depth,10,cm
FEG8108,12/09/2023,west,3,2400,5,Senecio glaberrimus,no_root_scan,4,count
FEG8108,12/09/2023,west,3,2400,5,Senecio glaberrimus,root_wet_mass,0.0266,g
FEG8108,12/09/2023,west,3,2400,5,Senecio glaberrimus,root_dry_mass,0.00948,g
FEG8108,12/09/2023,west,3,2400,5,Senecio glaberrimus,total_root_length,802.913315,cm
FEG8108,12/09/2023,west,3,2400,5,Senecio glaberrimus,total_root_volume,46.825722,mm3
FEG8108,12/09/2023,west,3,2400,5,Senecio glaberrimus,rd,0.251685,mm
FEG8108,12/09/2023,west,3,2400,5,Senecio glaberrimus,bi,0.404776,count mm-1
FEG8108,12/09/2023,west,3,2400,5,Senecio glaberrimus,srl,84.6954973628692,m g-1
FEG8108,12/09/2023,west,3,2400,5,Senecio glaberrimus,rtd,0.20245283137332085,g cm-3
FEG8108,12/09/2023,west,3,2400,5,Senecio glaberrimus,rdmc,356.3909774436091,mg g-1
FEG8108,12/09/2023,west,3,2400,5,Senecio glaberrimus,tuber_wet_mass,0.242,g
FEG8108,12/09/2023,west,3,2400,5,Senecio glaberrimus,tuber_dry_mass,0.08927,g
FEG8108,12/09/2023,west,3,2400,5,Senecio glaberrimus,reproductive_height,42.2,cm
FEG8108,12/09/2023,west,3,2400,5,Senecio glaberrimus,veg_height,21.3,cm
FEG8108,12/09/2023,west,3,2400,5,Senecio glaberrimus,no_leaves,1,NA
FEG8108,12/09/2023,west,3,2400,5,Senecio glaberrimus,leaf_wet_mass,1.018,g
FEG8108,12/09/2023,west,3,2400,5,Senecio glaberrimus,leaf_dry_mass,0.16146,g
FEG8108,12/09/2023,west,3,2400,5,Senecio glaberrimus,leaf_area,17.96,cm2
FEG8108,12/09/2023,west,3,2400,5,Senecio glaberrimus,sla,111.2349808001982,cm2 g-1
FEG8108,12/09/2023,west,3,2400,5,Senecio glaberrimus,leaf_thickness,0.603,mm
FEG8108,12/09/2023,west,3,2400,5,Senecio glaberrimus,ldmc,0.15860510805500982,g g-1
FEG8108,12/09/2023,west,3,2400,5,Senecio glaberrimus,bgb_agb,1.5612244897959184,g g-1
FEG8108,12/09/2023,west,3,2400,5,Senecio glaberrimus,aboveground_biomass,0.98,g
FEG8108,12/09/2023,west,3,2400,5,Senecio glaberrimus,belowground_biomass,1.53,g
FEH0081,12/09/2023,west,3,2400,1,Themeda triandra,root_depth,19,cm
FEH0081,12/09/2023,west,3,2400,1,Themeda triandra,no_root_scan,5,count
FEH0081,12/09/2023,west,3,2400,1,Themeda triandra,root_wet_mass,0.0237,g
FEH0081,12/09/2023,west,3,2400,1,Themeda triandra,root_dry_mass,0.0102,g
FEH0081,12/09/2023,west,3,2400,1,Themeda triandra,total_root_length,857.687413,cm
FEH0081,12/09/2023,west,3,2400,1,Themeda triandra,total_root_volume,64.205967,mm3
FEH0081,12/09/2023,west,3,2400,1,Themeda triandra,rd,0.272998,mm
FEH0081,12/09/2023,west,3,2400,1,Themeda triandra,bi,0.458209,count mm-1
FEH0081,12/09/2023,west,3,2400,1,Themeda triandra,srl,84.0870012745098,m g-1
FEH0081,12/09/2023,west,3,2400,1,Themeda triandra,rtd,0.1588637392533937,g cm-3
FEH0081,12/09/2023,west,3,2400,1,Themeda triandra,rdmc,430.3797468354431,mg g-1
FEH0081,12/09/2023,west,3,2400,1,Themeda triandra,tuber_wet_mass,NA,g
FEH0081,12/09/2023,west,3,2400,1,Themeda triandra,tuber_dry_mass,NA,g
FEH0081,12/09/2023,west,3,2400,1,Themeda triandra,reproductive_height,31,cm
FEH0081,12/09/2023,west,3,2400,1,Themeda triandra,veg_height,18.9,cm
FEH0081,12/09/2023,west,3,2400,1,Themeda triandra,no_leaves,5,NA
FEH0081,12/09/2023,west,3,2400,1,Themeda triandra,leaf_wet_mass,0.234,g
FEH0081,12/09/2023,west,3,2400,1,Themeda triandra,leaf_dry_mass,0.07888,g
FEH0081,12/09/2023,west,3,2400,1,Themeda triandra,leaf_area,14.873,cm2
FEH0081,12/09/2023,west,3,2400,1,Themeda triandra,sla,188.5522312373225,cm2 g-1
FEH0081,12/09/2023,west,3,2400,1,Themeda triandra,leaf_thickness,0.142,mm
FEH0081,12/09/2023,west,3,2400,1,Themeda triandra,ldmc,0.3370940170940171,g g-1
FEH0081,12/09/2023,west,3,2400,1,Themeda triandra,bgb_agb,0.9372623574144486,g g-1
FEH0081,12/09/2023,west,3,2400,1,Themeda triandra,aboveground_biomass,5.26,g
FEH0081,12/09/2023,west,3,2400,1,Themeda triandra,belowground_biomass,4.93,g
FEK5954,12/09/2023,west,3,2400,2,Helichrysum pallidum,root_depth,10,cm
FEK5954,12/09/2023,west,3,2400,2,Helichrysum pallidum,no_root_scan,1,count
FEK5954,12/09/2023,west,3,2400,2,Helichrysum pallidum,root_wet_mass,0.0053,g
FEK5954,12/09/2023,west,3,2400,2,Helichrysum pallidum,root_dry_mass,0.0029,g
FEK5954,12/09/2023,west,3,2400,2,Helichrysum pallidum,total_root_length,67.909679,cm
FEK5954,12/09/2023,west,3,2400,2,Helichrysum pallidum,total_root_volume,2.590919,mm3
FEK5954,12/09/2023,west,3,2400,2,Helichrysum pallidum,rd,0.215222,mm
FEK5954,12/09/2023,west,3,2400,2,Helichrysum pallidum,bi,0.16198,count mm-1
FEK5954,12/09/2023,west,3,2400,2,Helichrysum pallidum,srl,23.417130689655174,m g-1
