id,date,elevation_m_asl,site_id,aspect,species,plant_id,fire,traits,value
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,total_leaf_area_cm2,26.82
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,SLA,150.97101041373486
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,LT,0.3953333333333333
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,LDMC,208.5093896713615
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,belowground_biomass_g,9.4
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,aboveground_biomass_g,8.92
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,AGB_BGB,0.9489361702127659
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,root_depth_cm,10
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,no_root_scan,5
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,total_root_wet_mass_g,0.2574
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,total_root_dry_mass_g,0.10309
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,total_root_length_mm,2471.003003
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,total_root_volume_mm3,271.691198
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,RD,0.326106
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,BI,0.374342
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,SRL,23.96937630226016
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,RTD,0.3794381296077174
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,RDMC,400.50505050505046
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,no_tuber_scan,NA
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,total_tuber_wet_mass_g,NA
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,total_tuber_dry_mass_g,NA
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,reproductive_height_cm,35.3
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,vegetative_height_cm,13.3
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,no_leaf,5
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,total_leaf_wet_mass_g,0.8073
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,total_leaf_dry_mass_g,0.12571
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,leaf_thick_1_mm,0.397
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,leaf_thick_2_mm,0.326
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,leaf_thick_3_mm,0.287
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,total_leaf_area_cm2,26.855
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,SLA,213.62660090684912
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,LT,0.33666666666666667
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,LDMC,155.71658615136874
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,belowground_biomass_g,26.24
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,aboveground_biomass_g,18.27
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,AGB_BGB,0.696265243902439
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,root_depth_cm,13
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,no_root_scan,4
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,total_root_wet_mass_g,0.1848
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,total_root_dry_mass_g,0.06653
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,total_root_length_mm,1398.335213
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,total_root_volume_mm3,204.599001
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,RD,0.35809
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,BI,0.396185
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,SRL,21.01811533142943
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,RTD,0.3251726532134925
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,RDMC,360.01082251082255
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,no_tuber_scan,NA
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,total_tuber_wet_mass_g,NA
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,total_tuber_dry_mass_g,NA
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,reproductive_height_cm,28.6
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,vegetative_height_cm,13.5
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,no_leaf,5
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,total_leaf_wet_mass_g,0.6985
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,total_leaf_dry_mass_g,0.15285
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,leaf_thick_1_mm,0.372
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,leaf_thick_2_mm,0.333
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,leaf_thick_3_mm,0.33
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,total_leaf_area_cm2,21.979
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,SLA,143.79456983971212
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,LT,0.34500000000000003
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,LDMC,218.82605583392987
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,belowground_biomass_g,15.24
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,aboveground_biomass_g,62.17
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,AGB_BGB,4.079396325459317
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,root_depth_cm,19.6
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,no_root_scan,5
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,total_root_wet_mass_g,0.0381
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,total_root_dry_mass_g,0.01659
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,total_root_length_mm,1321.921252
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,total_root_volume_mm3,85.149809
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,RD,0.260498
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,BI,0.389584
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,SRL,79.68181145268234
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,RTD,0.19483308529793647
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,RDMC,435.4330708661417
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,no_tuber_scan,NA
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,total_tuber_wet_mass_g,NA
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,total_tuber_dry_mass_g,NA
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,reproductive_height_cm,23.9
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,vegetative_height_cm,20.1
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,no_leaf,5
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,total_leaf_wet_mass_g,0.2408
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,total_leaf_dry_mass_g,0.0898
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,leaf_thick_1_mm,0.2
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,leaf_thick_2_mm,0.145
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,leaf_thick_3_mm,0.21
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,total_leaf_area_cm2,19.969
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,SLA,222.37193763919822
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,LT,0.185
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,LDMC,372.9235880398672
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,belowground_biomass_g,10.9
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,aboveground_biomass_g,2.35
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,AGB_BGB,0.21559633027522937
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,root_depth_cm,21.6
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,no_root_scan,4
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,total_root_wet_mass_g,0.0436
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,total_root_dry_mass_g,0.01805
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,total_root_length_mm,1325.862079
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,total_root_volume_mm3,79.482784
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,RD,0.252789
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,BI,0.367308
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,SRL,73.45496282548476
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,RTD,0.22709320297587965
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,RDMC,413.9908256880734
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,no_tuber_scan,NA
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,total_tuber_wet_mass_g,NA
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,total_tuber_dry_mass_g,NA
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,reproductive_height_cm,24.6
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,vegetative_height_cm,13.2
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,no_leaf,5
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,total_leaf_wet_mass_g,0.1258
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,total_leaf_dry_mass_g,0.04521
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,leaf_thick_1_mm,0.128
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,leaf_thick_2_mm,0.128
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,leaf_thick_3_mm,0.125
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,total_leaf_area_cm2,11.387
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,SLA,251.86905551869057
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,LT,0.127
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,LDMC,359.37996820349764
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,belowground_biomass_g,22.5
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,aboveground_biomass_g,3.47
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,AGB_BGB,0.15422222222222223
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,root_depth_cm,8
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,no_root_scan,3
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,total_root_wet_mass_g,0.0172
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,total_root_dry_mass_g,0.00573
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,total_root_length_mm,529.354592
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,total_root_volume_mm3,28.417527
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,RD,0.239963
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,BI,0.408044
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,SRL,92.38300034904015
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,RTD,0.20163612407230228
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,RDMC,333.1395348837209
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,no_tuber_scan,5
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,total_tuber_wet_mass_g,0.2983
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,total_tuber_dry_mass_g,0.06399
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,reproductive_height_cm,28.8
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,vegetative_height_cm,5.3
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,no_leaf,1
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,total_leaf_wet_mass_g,0.8981
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,total_leaf_dry_mass_g,0.17296
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,leaf_thick_1_mm,0.987
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,leaf_thick_2_mm,0.729
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,leaf_thick_3_mm,0.959
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,total_leaf_area_cm2,14.956
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,SLA,86.47086031452359
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,LT,0.8916666666666666
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,LDMC,192.5843447277586
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,belowground_biomass_g,4.28
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,aboveground_biomass_g,1.54
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,AGB_BGB,0.3598130841121495
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,root_depth_cm,21.5
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,no_root_scan,5
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,total_root_wet_mass_g,0.0314
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,total_root_dry_mass_g,0.013
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,total_root_length_mm,1140.441533
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,total_root_volume_mm3,63.558866
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,RD,0.246726
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,BI,0.416505
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,SRL,87.72627176923076
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,RTD,0.2045348008568938
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,RDMC,414.0127388535032
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,no_tuber_scan,NA
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,total_tuber_wet_mass_g,NA
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,total_tuber_dry_mass_g,NA
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,reproductive_height_cm,37.6
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,vegetative_height_cm,19.5
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,no_leaf,5
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,total_leaf_wet_mass_g,0.2419
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,total_leaf_dry_mass_g,0.08581
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,leaf_thick_1_mm,0.237
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,leaf_thick_2_mm,0.371
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,leaf_thick_3_mm,0.222
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,total_leaf_area_cm2,12.063
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,SLA,140.57802120964925
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,LT,0.27666666666666667
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,LDMC,354.733360892931
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,belowground_biomass_g,23.82
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,aboveground_biomass_g,3.18
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,AGB_BGB,0.13350125944584385
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,root_depth_cm,12.5
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,no_root_scan,5
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,total_root_wet_mass_g,0.028
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,total_root_dry_mass_g,0.00904
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,total_root_length_mm,949.475283
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,total_root_volume_mm3,50.716781
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,RD,0.237315
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,BI,0.351773
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,SRL,105.03045165929205
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,RTD,0.1782447509829143
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,RDMC,322.85714285714283
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,no_tuber_scan,NA
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,total_tuber_wet_mass_g,NA
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,total_tuber_dry_mass_g,NA
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,reproductive_height_cm,20.8
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,vegetative_height_cm,11.6
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,no_leaf,5
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,total_leaf_wet_mass_g,0.1414
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,total_leaf_dry_mass_g,0.04062
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,leaf_thick_1_mm,0.241
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,leaf_thick_2_mm,0.229
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,leaf_thick_3_mm,0.168
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,total_leaf_area_cm2,7.398
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,SLA,182.12703101920235
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,LT,0.21266666666666667
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,LDMC,287.2701555869873
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,belowground_biomass_g,7.95
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,aboveground_biomass_g,0.93
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,AGB_BGB,0.1169811320754717
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,root_depth_cm,16.5
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,no_root_scan,4
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,total_root_wet_mass_g,0.0288
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,total_root_dry_mass_g,0.01425
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,total_root_length_mm,536.457227
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,total_root_volume_mm3,44.263995
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,RD,0.292776
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,BI,0.443651
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,SRL,37.646121192982456
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,RTD,0.3219320804640431
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,RDMC,494.7916666666667
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,no_tuber_scan,NA
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,total_tuber_wet_mass_g,NA
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,total_tuber_dry_mass_g,NA
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,reproductive_height_cm,28.5
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,vegetative_height_cm,16
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,no_leaf,5
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,total_leaf_wet_mass_g,0.174
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,total_leaf_dry_mass_g,0.06445
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,leaf_thick_1_mm,0.126
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,leaf_thick_2_mm,0.103
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,leaf_thick_3_mm,0.161
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,total_leaf_area_cm2,17.111
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,SLA,265.4926299456944
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,LT,0.13
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,LDMC,370.40229885057465
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,belowground_biomass_g,2.23
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,aboveground_biomass_g,2.61
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,AGB_BGB,1.1704035874439462
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,root_depth_cm,10
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,no_root_scan,4
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,total_root_wet_mass_g,0.0266
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,total_root_dry_mass_g,0.00948
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,total_root_length_mm,802.913315
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,total_root_volume_mm3,46.825722
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,RD,0.251685
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,BI,0.404776
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,SRL,84.6954973628692
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,RTD,0.20245283137332085
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,RDMC,356.3909774436091
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,no_tuber_scan,5
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,total_tuber_wet_mass_g,0.242
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,total_tuber_dry_mass_g,0.08927
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,reproductive_height_cm,42.2
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,vegetative_height_cm,21.3
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,no_leaf,1
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,total_leaf_wet_mass_g,1.018
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,total_leaf_dry_mass_g,0.16146
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,leaf_thick_1_mm,0.604
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,leaf_thick_2_mm,0.607
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,leaf_thick_3_mm,0.598
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,total_leaf_area_cm2,17.96
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,SLA,111.2349808001982
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,LT,0.603
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,LDMC,158.6051080550098
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,belowground_biomass_g,1.53
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,aboveground_biomass_g,0.98
FEG8108,12/09/2023,2400,3,west,Senecio glaberrimus,5,NA,AGB_BGB,0.6405228758169934
FEH0081,12/09/2023,2400,3,west,Themeda triandra,1,NA,root_depth_cm,19
FEH0081,12/09/2023,2400,3,west,Themeda triandra,1,NA,no_root_scan,5
FEH0081,12/09/2023,2400,3,west,Themeda triandra,1,NA,total_root_wet_mass_g,0.0237
FEH0081,12/09/2023,2400,3,west,Themeda triandra,1,NA,total_root_dry_mass_g,0.0102
FEH0081,12/09/2023,2400,3,west,Themeda triandra,1,NA,total_root_length_mm,857.687413
FEH0081,12/09/2023,2400,3,west,Themeda triandra,1,NA,total_root_volume_mm3,64.205967
FEH0081,12/09/2023,2400,3,west,Themeda triandra,1,NA,RD,0.272998
FEH0081,12/09/2023,2400,3,west,Themeda triandra,1,NA,BI,0.458209
FEH0081,12/09/2023,2400,3,west,Themeda triandra,1,NA,SRL,84.0870012745098
FEH0081,12/09/2023,2400,3,west,Themeda triandra,1,NA,RTD,0.1588637392533937
FEH0081,12/09/2023,2400,3,west,Themeda triandra,1,NA,RDMC,430.3797468354431
FEH0081,12/09/2023,2400,3,west,Themeda triandra,1,NA,no_tuber_scan,NA
FEH0081,12/09/2023,2400,3,west,Themeda triandra,1,NA,total_tuber_wet_mass_g,NA
FEH0081,12/09/2023,2400,3,west,Themeda triandra,1,NA,total_tuber_dry_mass_g,NA
FEH0081,12/09/2023,2400,3,west,Themeda triandra,1,NA,reproductive_height_cm,31
FEH0081,12/09/2023,2400,3,west,Themeda triandra,1,NA,vegetative_height_cm,18.9
FEH0081,12/09/2023,2400,3,west,Themeda triandra,1,NA,no_leaf,5
FEH0081,12/09/2023,2400,3,west,Themeda triandra,1,NA,total_leaf_wet_mass_g,0.234
FEH0081,12/09/2023,2400,3,west,Themeda triandra,1,NA,total_leaf_dry_mass_g,0.07888
FEH0081,12/09/2023,2400,3,west,Themeda triandra,1,NA,leaf_thick_1_mm,0.142
FEH0081,12/09/2023,2400,3,west,Themeda triandra,1,NA,leaf_thick_2_mm,0.137
FEH0081,12/09/2023,2400,3,west,Themeda triandra,1,NA,leaf_thick_3_mm,0.147
FEH0081,12/09/2023,2400,3,west,Themeda triandra,1,NA,total_leaf_area_cm2,14.873
FEH0081,12/09/2023,2400,3,west,Themeda triandra,1,NA,SLA,188.5522312373225
FEH0081,12/09/2023,2400,3,west,Themeda triandra,1,NA,LT,0.142
FEH0081,12/09/2023,2400,3,west,Themeda triandra,1,NA,LDMC,337.0940170940171
FEH0081,12/09/2023,2400,3,west,Themeda triandra,1,NA,belowground_biomass_g,4.93
