id,date,elevation_m_asl,site_id,aspect,species,plant_id,fire,aboveground_biomass_g,traits,value
FCX5914,12/08/2023,2600,4,west,Themeda triandra,1,NA,2.96,total_leaf_dry_mass_g,0.05718
FCX5914,12/08/2023,2600,4,west,Themeda triandra,1,NA,2.96,leaf_thick_1_mm,0.144
FCX5914,12/08/2023,2600,4,west,Themeda triandra,1,NA,2.96,leaf_thick_2_mm,0.135
FCX5914,12/08/2023,2600,4,west,Themeda triandra,1,NA,2.96,leaf_thick_3_mm,0.12
FCX5914,12/08/2023,2600,4,west,Themeda triandra,1,NA,2.96,total_leaf_area_cm2,13.664
FCX5914,12/08/2023,2600,4,west,Themeda triandra,1,NA,2.96,sla_cm2_g,238.96467296257433
FCX5914,12/08/2023,2600,4,west,Themeda triandra,1,NA,2.96,lt_mean_mm,0.133
FCX5914,12/08/2023,2600,4,west,Themeda triandra,1,NA,2.96,ldmc_g_g,0.33128621089223637
FCX5914,12/08/2023,2600,4,west,Themeda triandra,1,NA,2.96,agb_bgb,0.47512038523274475
FCX5914,12/08/2023,2600,4,west,Themeda triandra,1,NA,2.96,belowground_biomass_g,6.23
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,root_depth_cm,15.5
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,no_root_scan,5
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,total_root_wet_mass_g,0.0229
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,total_root_dry_mass_g,0.01028
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,total_root_length_mm,1272.809424
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,total_root_volume_mm3,67.709641
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,rd_mm,0.246384
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,bi_branches_mm,0.385761
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,srl_m_g,123.81414630350196
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,rtd_g_cm3,0.15182476008106435
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,rdmc_mg_g,448.9082969432314
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,no_tuber_scan,NA
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,total_tuber_wet_mass_g,NA
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,total_tuber_dry_mass_g,NA
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,reproductive_height_cm,23.5
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,veg_height_cm,10
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,no_leaf,5
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,total_leaf_wet_mass_g,0.459
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,total_leaf_dry_mass_g,0.10583
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,leaf_thick_1_mm,0.36
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,leaf_thick_2_mm,0.366
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,leaf_thick_3_mm,0.32
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,total_leaf_area_cm2,11.294
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,sla_cm2_g,106.71832183690826
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,lt_mean_mm,0.3486666666666667
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,ldmc_g_g,0.2305664488017429
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,agb_bgb,0.14165350184307532
FDB8375,12/08/2023,2600,4,west,Harpochloa falx,1,NA,2.69,belowground_biomass_g,18.99
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,root_depth_cm,12
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,no_root_scan,4
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,total_root_wet_mass_g,0.0372
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,total_root_dry_mass_g,0.0131
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,total_root_length_mm,651.10214
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,total_root_volume_mm3,52.992536
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,rd_mm,0.293245
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,bi_branches_mm,0.307171
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,srl_m_g,49.7024534351145
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,rtd_g_cm3,0.2472046251947633
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,rdmc_mg_g,352.1505376344087
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,no_tuber_scan,NA
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,total_tuber_wet_mass_g,NA
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,total_tuber_dry_mass_g,NA
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,reproductive_height_cm,22
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,veg_height_cm,15
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,no_leaf,5
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,total_leaf_wet_mass_g,0.852
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,total_leaf_dry_mass_g,0.17765
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,leaf_thick_1_mm,0.414
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,leaf_thick_2_mm,0.387
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,leaf_thick_3_mm,0.385
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,total_leaf_area_cm2,26.82
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,sla_cm2_g,150.97101041373486
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,lt_mean_mm,0.3953333333333333
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,ldmc_g_g,0.2085093896713615
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,agb_bgb,0.9489361702127659
FDF3034,12/09/2023,2400,3,west,Harpochloa falx,3,1,8.92,belowground_biomass_g,9.4
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,root_depth_cm,10
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,no_root_scan,5
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,total_root_wet_mass_g,0.2574
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,total_root_dry_mass_g,0.10309
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,total_root_length_mm,2471.003003
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,total_root_volume_mm3,271.691198
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,rd_mm,0.326106
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,bi_branches_mm,0.374342
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,srl_m_g,23.96937630226016
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,rtd_g_cm3,0.3794381296077174
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,rdmc_mg_g,400.50505050505046
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,no_tuber_scan,NA
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,total_tuber_wet_mass_g,NA
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,total_tuber_dry_mass_g,NA
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,reproductive_height_cm,35.3
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,veg_height_cm,13.3
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,no_leaf,5
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,total_leaf_wet_mass_g,0.8073
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,total_leaf_dry_mass_g,0.12571
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,leaf_thick_1_mm,0.397
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,leaf_thick_2_mm,0.326
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,leaf_thick_3_mm,0.287
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,total_leaf_area_cm2,26.855
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,sla_cm2_g,213.62660090684912
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,lt_mean_mm,0.33666666666666667
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,ldmc_g_g,0.15571658615136874
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,agb_bgb,0.696265243902439
FDJ1565,12/09/2023,2400,3,west,Harpochloa falx,2,1,18.27,belowground_biomass_g,26.24
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,root_depth_cm,13
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,no_root_scan,4
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,total_root_wet_mass_g,0.1848
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,total_root_dry_mass_g,0.06653
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,total_root_length_mm,1398.335213
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,total_root_volume_mm3,204.599001
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,rd_mm,0.35809
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,bi_branches_mm,0.396185
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,srl_m_g,21.01811533142943
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,rtd_g_cm3,0.3251726532134925
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,rdmc_mg_g,360.01082251082255
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,no_tuber_scan,NA
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,total_tuber_wet_mass_g,NA
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,total_tuber_dry_mass_g,NA
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,reproductive_height_cm,28.6
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,veg_height_cm,13.5
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,no_leaf,5
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,total_leaf_wet_mass_g,0.6985
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,total_leaf_dry_mass_g,0.15285
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,leaf_thick_1_mm,0.372
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,leaf_thick_2_mm,0.333
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,leaf_thick_3_mm,0.33
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,total_leaf_area_cm2,21.979
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,sla_cm2_g,143.79456983971212
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,lt_mean_mm,0.34500000000000003
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,ldmc_g_g,0.21882605583392986
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,agb_bgb,4.079396325459317
FDN1018,12/09/2023,2400,3,west,Harpochloa falx,1,1,62.17,belowground_biomass_g,15.24
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,root_depth_cm,19.6
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,no_root_scan,5
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,total_root_wet_mass_g,0.0381
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,total_root_dry_mass_g,0.01659
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,total_root_length_mm,1321.921252
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,total_root_volume_mm3,85.149809
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,rd_mm,0.260498
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,bi_branches_mm,0.389584
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,srl_m_g,79.68181145268234
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,rtd_g_cm3,0.19483308529793647
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,rdmc_mg_g,435.4330708661417
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,no_tuber_scan,NA
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,total_tuber_wet_mass_g,NA
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,total_tuber_dry_mass_g,NA
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,reproductive_height_cm,23.9
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,veg_height_cm,20.1
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,no_leaf,5
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,total_leaf_wet_mass_g,0.2408
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,total_leaf_dry_mass_g,0.0898
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,leaf_thick_1_mm,0.2
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,leaf_thick_2_mm,0.145
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,leaf_thick_3_mm,0.21
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,total_leaf_area_cm2,19.969
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,sla_cm2_g,222.37193763919822
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,lt_mean_mm,0.185
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,ldmc_g_g,0.37292358803986714
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,agb_bgb,0.21559633027522937
FDR6843,12/09/2023,2400,3,west,Themeda triandra,5,1,2.35,belowground_biomass_g,10.9
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,root_depth_cm,21.6
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,no_root_scan,4
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,total_root_wet_mass_g,0.0436
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,total_root_dry_mass_g,0.01805
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,total_root_length_mm,1325.862079
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,total_root_volume_mm3,79.482784
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,rd_mm,0.252789
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,bi_branches_mm,0.367308
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,srl_m_g,73.45496282548476
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,rtd_g_cm3,0.22709320297587965
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,rdmc_mg_g,413.9908256880734
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,no_tuber_scan,NA
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,total_tuber_wet_mass_g,NA
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,total_tuber_dry_mass_g,NA
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,reproductive_height_cm,24.6
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,veg_height_cm,13.2
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,no_leaf,5
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,total_leaf_wet_mass_g,0.1258
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,total_leaf_dry_mass_g,0.04521
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,leaf_thick_1_mm,0.128
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,leaf_thick_2_mm,0.128
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,leaf_thick_3_mm,0.125
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,total_leaf_area_cm2,11.387
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,sla_cm2_g,251.86905551869057
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,lt_mean_mm,0.127
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,ldmc_g_g,0.35937996820349766
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,agb_bgb,0.15422222222222223
FDV4335,12/09/2023,2400,3,west,Themeda triandra,4,1,3.47,belowground_biomass_g,22.5
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,root_depth_cm,8
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,no_root_scan,3
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,total_root_wet_mass_g,0.0172
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,total_root_dry_mass_g,0.00573
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,total_root_length_mm,529.354592
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,total_root_volume_mm3,28.417527
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,rd_mm,0.239963
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,bi_branches_mm,0.408044
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,srl_m_g,92.38300034904015
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,rtd_g_cm3,0.20163612407230228
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,rdmc_mg_g,333.1395348837209
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,no_tuber_scan,5
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,total_tuber_wet_mass_g,0.2983
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,total_tuber_dry_mass_g,0.06399
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,reproductive_height_cm,28.8
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,veg_height_cm,5.3
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,no_leaf,1
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,total_leaf_wet_mass_g,0.8981
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,total_leaf_dry_mass_g,0.17296
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,leaf_thick_1_mm,0.987
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,leaf_thick_2_mm,0.729
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,leaf_thick_3_mm,0.959
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,total_leaf_area_cm2,14.956
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,sla_cm2_g,86.47086031452359
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,lt_mean_mm,0.8916666666666666
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,ldmc_g_g,0.1925843447277586
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,agb_bgb,0.3598130841121495
FDY4037,12/09/2023,2400,3,west,Helichrysum pallidum,5,1,1.54,belowground_biomass_g,4.28
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,root_depth_cm,21.5
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,no_root_scan,5
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,total_root_wet_mass_g,0.0314
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,total_root_dry_mass_g,0.013
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,total_root_length_mm,1140.441533
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,total_root_volume_mm3,63.558866
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,rd_mm,0.246726
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,bi_branches_mm,0.416505
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,srl_m_g,87.72627176923076
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,rtd_g_cm3,0.2045348008568938
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,rdmc_mg_g,414.0127388535032
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,no_tuber_scan,NA
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,total_tuber_wet_mass_g,NA
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,total_tuber_dry_mass_g,NA
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,reproductive_height_cm,37.6
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,veg_height_cm,19.5
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,no_leaf,5
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,total_leaf_wet_mass_g,0.2419
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,total_leaf_dry_mass_g,0.08581
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,leaf_thick_1_mm,0.237
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,leaf_thick_2_mm,0.371
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,leaf_thick_3_mm,0.222
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,total_leaf_area_cm2,12.063
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,sla_cm2_g,140.57802120964925
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,lt_mean_mm,0.27666666666666667
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,ldmc_g_g,0.35473336089293095
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,agb_bgb,0.13350125944584385
FDZ1151,12/09/2023,2400,3,west,Themeda triandra,3,1,3.18,belowground_biomass_g,23.82
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,root_depth_cm,12.5
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,no_root_scan,5
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,total_root_wet_mass_g,0.028
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,total_root_dry_mass_g,0.00904
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,total_root_length_mm,949.475283
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,total_root_volume_mm3,50.716781
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,rd_mm,0.237315
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,bi_branches_mm,0.351773
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,srl_m_g,105.03045165929205
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,rtd_g_cm3,0.1782447509829143
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,rdmc_mg_g,322.85714285714283
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,no_tuber_scan,NA
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,total_tuber_wet_mass_g,NA
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,total_tuber_dry_mass_g,NA
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,reproductive_height_cm,20.8
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,veg_height_cm,11.6
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,no_leaf,5
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,total_leaf_wet_mass_g,0.1414
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,total_leaf_dry_mass_g,0.04062
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,leaf_thick_1_mm,0.241
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,leaf_thick_2_mm,0.229
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,leaf_thick_3_mm,0.168
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,total_leaf_area_cm2,7.398
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,sla_cm2_g,182.12703101920235
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,lt_mean_mm,0.21266666666666667
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,ldmc_g_g,0.2872701555869873
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,agb_bgb,0.1169811320754717
FEC6189,12/09/2023,2400,3,west,Eragrostis capensis,4,1,0.93,belowground_biomass_g,7.95
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,2.61,root_depth_cm,16.5
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,2.61,no_root_scan,4
FED1194,12/09/2023,2400,3,west,Themeda triandra,2,NA,2.61,total_root_wet_mass_g,0.0288
